,filename,label
1355,E:\data-version-control\data\raw\train\n03888257\n03888257_23297.JPEG,parachute
1356,E:\data-version-control\data\raw\train\n03888257\n03888257_23338.JPEG,parachute
1357,E:\data-version-control\data\raw\train\n03888257\n03888257_23339.JPEG,parachute
1358,E:\data-version-control\data\raw\train\n03888257\n03888257_23437.JPEG,parachute
1359,E:\data-version-control\data\raw\train\n03888257\n03888257_23669.JPEG,parachute
1360,E:\data-version-control\data\raw\train\n03888257\n03888257_23706.JPEG,parachute
1361,E:\data-version-control\data\raw\train\n03888257\n03888257_23723.JPEG,parachute
1362,E:\data-version-control\data\raw\train\n03888257\n03888257_23776.JPEG,parachute
1363,E:\data-version-control\data\raw\train\n03888257\n03888257_23815.JPEG,parachute
1364,E:\data-version-control\data\raw\train\n03888257\n03888257_23863.JPEG,parachute
1365,E:\data-version-control\data\raw\train\n03888257\n03888257_23868.JPEG,parachute
1366,E:\data-version-control\data\raw\train\n03888257\n03888257_23923.JPEG,parachute
1367,E:\data-version-control\data\raw\train\n03888257\n03888257_23937.JPEG,parachute
1368,E:\data-version-control\data\raw\train\n03888257\n03888257_23946.JPEG,parachute
1369,E:\data-version-control\data\raw\train\n03888257\n03888257_24024.JPEG,parachute
1370,E:\data-version-control\data\raw\train\n03888257\n03888257_24025.JPEG,parachute
1371,E:\data-version-control\data\raw\train\n03888257\n03888257_24043.JPEG,parachute
1372,E:\data-version-control\data\raw\train\n03888257\n03888257_24115.JPEG,parachute
1373,E:\data-version-control\data\raw\train\n03888257\n03888257_24126.JPEG,parachute
1374,E:\data-version-control\data\raw\train\n03888257\n03888257_24204.JPEG,parachute
1375,E:\data-version-control\data\raw\train\n03888257\n03888257_24216.JPEG,parachute
1376,E:\data-version-control\data\raw\train\n03888257\n03888257_24295.JPEG,parachute
1377,E:\data-version-control\data\raw\train\n03888257\n03888257_24338.JPEG,parachute
1378,E:\data-version-control\data\raw\train\n03888257\n03888257_24519.JPEG,parachute
1379,E:\data-version-control\data\raw\train\n03888257\n03888257_24644.JPEG,parachute
1380,E:\data-version-control\data\raw\train\n03888257\n03888257_24804.JPEG,parachute
1381,E:\data-version-control\data\raw\train\n03888257\n03888257_24905.JPEG,parachute
1382,E:\data-version-control\data\raw\train\n03888257\n03888257_24984.JPEG,parachute
1383,E:\data-version-control\data\raw\train\n03888257\n03888257_2499.JPEG,parachute
1384,E:\data-version-control\data\raw\train\n03888257\n03888257_25024.JPEG,parachute
1385,E:\data-version-control\data\raw\train\n03888257\n03888257_25093.JPEG,parachute
1386,E:\data-version-control\data\raw\train\n03888257\n03888257_25223.JPEG,parachute
1387,E:\data-version-control\data\raw\train\n03888257\n03888257_25224.JPEG,parachute
1388,E:\data-version-control\data\raw\train\n03888257\n03888257_2539.JPEG,parachute
1389,E:\data-version-control\data\raw\train\n03888257\n03888257_25456.JPEG,parachute
1390,E:\data-version-control\data\raw\train\n03888257\n03888257_25509.JPEG,parachute
1391,E:\data-version-control\data\raw\train\n03888257\n03888257_25524.JPEG,parachute
1392,E:\data-version-control\data\raw\train\n03888257\n03888257_25565.JPEG,parachute
1393,E:\data-version-control\data\raw\train\n03888257\n03888257_25644.JPEG,parachute
1394,E:\data-version-control\data\raw\train\n03888257\n03888257_25687.JPEG,parachute
1395,E:\data-version-control\data\raw\train\n03888257\n03888257_25703.JPEG,parachute
1396,E:\data-version-control\data\raw\train\n03888257\n03888257_25706.JPEG,parachute
1397,E:\data-version-control\data\raw\train\n03888257\n03888257_25763.JPEG,parachute
1398,E:\data-version-control\data\raw\train\n03888257\n03888257_25803.JPEG,parachute
1399,E:\data-version-control\data\raw\train\n03888257\n03888257_26127.JPEG,parachute
1400,E:\data-version-control\data\raw\train\n03888257\n03888257_26149.JPEG,parachute
1401,E:\data-version-control\data\raw\train\n03888257\n03888257_26228.JPEG,parachute
1402,E:\data-version-control\data\raw\train\n03888257\n03888257_26584.JPEG,parachute
1403,E:\data-version-control\data\raw\train\n03888257\n03888257_26785.JPEG,parachute
1404,E:\data-version-control\data\raw\train\n03888257\n03888257_26867.JPEG,parachute
1405,E:\data-version-control\data\raw\train\n03888257\n03888257_2714.JPEG,parachute
1406,E:\data-version-control\data\raw\train\n03888257\n03888257_27166.JPEG,parachute
1407,E:\data-version-control\data\raw\train\n03888257\n03888257_27333.JPEG,parachute
1408,E:\data-version-control\data\raw\train\n03888257\n03888257_2734.JPEG,parachute
1409,E:\data-version-control\data\raw\train\n03888257\n03888257_27343.JPEG,parachute
1410,E:\data-version-control\data\raw\train\n03888257\n03888257_2747.JPEG,parachute
1411,E:\data-version-control\data\raw\train\n03888257\n03888257_27595.JPEG,parachute
1412,E:\data-version-control\data\raw\train\n03888257\n03888257_27624.JPEG,parachute
1413,E:\data-version-control\data\raw\train\n03888257\n03888257_2778.JPEG,parachute
1414,E:\data-version-control\data\raw\train\n03888257\n03888257_27939.JPEG,parachute
1415,E:\data-version-control\data\raw\train\n03888257\n03888257_27975.JPEG,parachute
1416,E:\data-version-control\data\raw\train\n03888257\n03888257_27983.JPEG,parachute
1417,E:\data-version-control\data\raw\train\n03888257\n03888257_27996.JPEG,parachute
1418,E:\data-version-control\data\raw\train\n03888257\n03888257_28095.JPEG,parachute
1419,E:\data-version-control\data\raw\train\n03888257\n03888257_28228.JPEG,parachute
1420,E:\data-version-control\data\raw\train\n03888257\n03888257_28238.JPEG,parachute
1421,E:\data-version-control\data\raw\train\n03888257\n03888257_28259.JPEG,parachute
1422,E:\data-version-control\data\raw\train\n03888257\n03888257_28267.JPEG,parachute
1423,E:\data-version-control\data\raw\train\n03888257\n03888257_28396.JPEG,parachute
1424,E:\data-version-control\data\raw\train\n03888257\n03888257_28496.JPEG,parachute
1425,E:\data-version-control\data\raw\train\n03888257\n03888257_28515.JPEG,parachute
1426,E:\data-version-control\data\raw\train\n03888257\n03888257_28525.JPEG,parachute
1427,E:\data-version-control\data\raw\train\n03888257\n03888257_28569.JPEG,parachute
1428,E:\data-version-control\data\raw\train\n03888257\n03888257_28629.JPEG,parachute
1429,E:\data-version-control\data\raw\train\n03888257\n03888257_28669.JPEG,parachute
1430,E:\data-version-control\data\raw\train\n03888257\n03888257_28865.JPEG,parachute
1431,E:\data-version-control\data\raw\train\n03888257\n03888257_28873.JPEG,parachute
1432,E:\data-version-control\data\raw\train\n03888257\n03888257_28923.JPEG,parachute
1433,E:\data-version-control\data\raw\train\n03888257\n03888257_28999.JPEG,parachute
1434,E:\data-version-control\data\raw\train\n03888257\n03888257_29005.JPEG,parachute
1435,E:\data-version-control\data\raw\train\n03888257\n03888257_29169.JPEG,parachute
1436,E:\data-version-control\data\raw\train\n03888257\n03888257_2919.JPEG,parachute
1437,E:\data-version-control\data\raw\train\n03888257\n03888257_29223.JPEG,parachute
1438,E:\data-version-control\data\raw\train\n03888257\n03888257_2924.JPEG,parachute
1439,E:\data-version-control\data\raw\train\n03888257\n03888257_29449.JPEG,parachute
1440,E:\data-version-control\data\raw\train\n03888257\n03888257_29459.JPEG,parachute
1441,E:\data-version-control\data\raw\train\n03888257\n03888257_2953.JPEG,parachute
1442,E:\data-version-control\data\raw\train\n03888257\n03888257_29546.JPEG,parachute
1443,E:\data-version-control\data\raw\train\n03888257\n03888257_29555.JPEG,parachute
1444,E:\data-version-control\data\raw\train\n03888257\n03888257_29569.JPEG,parachute
1445,E:\data-version-control\data\raw\train\n03888257\n03888257_29588.JPEG,parachute
1446,E:\data-version-control\data\raw\train\n03888257\n03888257_297.JPEG,parachute
1447,E:\data-version-control\data\raw\train\n03888257\n03888257_29766.JPEG,parachute
1448,E:\data-version-control\data\raw\train\n03888257\n03888257_29778.JPEG,parachute
1449,E:\data-version-control\data\raw\train\n03888257\n03888257_29854.JPEG,parachute
1450,E:\data-version-control\data\raw\train\n03888257\n03888257_29923.JPEG,parachute
1451,E:\data-version-control\data\raw\train\n03888257\n03888257_30008.JPEG,parachute
1452,E:\data-version-control\data\raw\train\n03888257\n03888257_30018.JPEG,parachute
1453,E:\data-version-control\data\raw\train\n03888257\n03888257_30127.JPEG,parachute
1454,E:\data-version-control\data\raw\train\n03888257\n03888257_3013.JPEG,parachute
1455,E:\data-version-control\data\raw\train\n03888257\n03888257_30158.JPEG,parachute
1456,E:\data-version-control\data\raw\train\n03888257\n03888257_30185.JPEG,parachute
1457,E:\data-version-control\data\raw\train\n03888257\n03888257_30243.JPEG,parachute
1458,E:\data-version-control\data\raw\train\n03888257\n03888257_30279.JPEG,parachute
1459,E:\data-version-control\data\raw\train\n03888257\n03888257_30377.JPEG,parachute
1460,E:\data-version-control\data\raw\train\n03888257\n03888257_30394.JPEG,parachute
1461,E:\data-version-control\data\raw\train\n03888257\n03888257_30435.JPEG,parachute
1462,E:\data-version-control\data\raw\train\n03888257\n03888257_3047.JPEG,parachute
1463,E:\data-version-control\data\raw\train\n03888257\n03888257_30498.JPEG,parachute
1464,E:\data-version-control\data\raw\train\n03888257\n03888257_30588.JPEG,parachute
1465,E:\data-version-control\data\raw\train\n03888257\n03888257_30655.JPEG,parachute
1466,E:\data-version-control\data\raw\train\n03888257\n03888257_30668.JPEG,parachute
1467,E:\data-version-control\data\raw\train\n03888257\n03888257_30683.JPEG,parachute
1468,E:\data-version-control\data\raw\train\n03888257\n03888257_30723.JPEG,parachute
1469,E:\data-version-control\data\raw\train\n03888257\n03888257_30735.JPEG,parachute
1470,E:\data-version-control\data\raw\train\n03888257\n03888257_30818.JPEG,parachute
1471,E:\data-version-control\data\raw\train\n03888257\n03888257_30829.JPEG,parachute
1472,E:\data-version-control\data\raw\train\n03888257\n03888257_30875.JPEG,parachute
1473,E:\data-version-control\data\raw\train\n03888257\n03888257_30899.JPEG,parachute
1474,E:\data-version-control\data\raw\train\n03888257\n03888257_30916.JPEG,parachute
1475,E:\data-version-control\data\raw\train\n03888257\n03888257_3093.JPEG,parachute
1476,E:\data-version-control\data\raw\train\n03888257\n03888257_30987.JPEG,parachute
1477,E:\data-version-control\data\raw\train\n03888257\n03888257_30997.JPEG,parachute
1478,E:\data-version-control\data\raw\train\n03888257\n03888257_31075.JPEG,parachute
1479,E:\data-version-control\data\raw\train\n03888257\n03888257_31169.JPEG,parachute
1480,E:\data-version-control\data\raw\train\n03888257\n03888257_31203.JPEG,parachute
1481,E:\data-version-control\data\raw\train\n03888257\n03888257_31296.JPEG,parachute
1482,E:\data-version-control\data\raw\train\n03888257\n03888257_31336.JPEG,parachute
1483,E:\data-version-control\data\raw\train\n03888257\n03888257_31426.JPEG,parachute
1484,E:\data-version-control\data\raw\train\n03888257\n03888257_31454.JPEG,parachute
1485,E:\data-version-control\data\raw\train\n03888257\n03888257_31587.JPEG,parachute
1486,E:\data-version-control\data\raw\train\n03888257\n03888257_31624.JPEG,parachute
1487,E:\data-version-control\data\raw\train\n03888257\n03888257_3169.JPEG,parachute
1488,E:\data-version-control\data\raw\train\n03888257\n03888257_31693.JPEG,parachute
1489,E:\data-version-control\data\raw\train\n03888257\n03888257_31784.JPEG,parachute
1490,E:\data-version-control\data\raw\train\n03888257\n03888257_31794.JPEG,parachute
1491,E:\data-version-control\data\raw\train\n03888257\n03888257_31839.JPEG,parachute
1492,E:\data-version-control\data\raw\train\n03888257\n03888257_31974.JPEG,parachute
1493,E:\data-version-control\data\raw\train\n03888257\n03888257_31987.JPEG,parachute
1494,E:\data-version-control\data\raw\train\n03888257\n03888257_3209.JPEG,parachute
1495,E:\data-version-control\data\raw\train\n03888257\n03888257_32216.JPEG,parachute
1496,E:\data-version-control\data\raw\train\n03888257\n03888257_32247.JPEG,parachute
1497,E:\data-version-control\data\raw\train\n03888257\n03888257_32339.JPEG,parachute
1498,E:\data-version-control\data\raw\train\n03888257\n03888257_3238.JPEG,parachute
1499,E:\data-version-control\data\raw\train\n03888257\n03888257_32398.JPEG,parachute
1500,E:\data-version-control\data\raw\train\n03888257\n03888257_32464.JPEG,parachute
1501,E:\data-version-control\data\raw\train\n03888257\n03888257_32518.JPEG,parachute
1502,E:\data-version-control\data\raw\train\n03888257\n03888257_32608.JPEG,parachute
1503,E:\data-version-control\data\raw\train\n03888257\n03888257_32684.JPEG,parachute
1504,E:\data-version-control\data\raw\train\n03888257\n03888257_32703.JPEG,parachute
1505,E:\data-version-control\data\raw\train\n03888257\n03888257_32725.JPEG,parachute
1506,E:\data-version-control\data\raw\train\n03888257\n03888257_33204.JPEG,parachute
1507,E:\data-version-control\data\raw\train\n03888257\n03888257_33265.JPEG,parachute
1508,E:\data-version-control\data\raw\train\n03888257\n03888257_33427.JPEG,parachute
1509,E:\data-version-control\data\raw\train\n03888257\n03888257_33544.JPEG,parachute
1510,E:\data-version-control\data\raw\train\n03888257\n03888257_33587.JPEG,parachute
1511,E:\data-version-control\data\raw\train\n03888257\n03888257_33624.JPEG,parachute
1512,E:\data-version-control\data\raw\train\n03888257\n03888257_33668.JPEG,parachute
1513,E:\data-version-control\data\raw\train\n03888257\n03888257_33739.JPEG,parachute
1514,E:\data-version-control\data\raw\train\n03888257\n03888257_33789.JPEG,parachute
1515,E:\data-version-control\data\raw\train\n03888257\n03888257_33818.JPEG,parachute
1516,E:\data-version-control\data\raw\train\n03888257\n03888257_3387.JPEG,parachute
1517,E:\data-version-control\data\raw\train\n03888257\n03888257_34023.JPEG,parachute
1518,E:\data-version-control\data\raw\train\n03888257\n03888257_34125.JPEG,parachute
1519,E:\data-version-control\data\raw\train\n03888257\n03888257_34157.JPEG,parachute
1520,E:\data-version-control\data\raw\train\n03888257\n03888257_34169.JPEG,parachute
1521,E:\data-version-control\data\raw\train\n03888257\n03888257_34329.JPEG,parachute
1522,E:\data-version-control\data\raw\train\n03888257\n03888257_34355.JPEG,parachute
1523,E:\data-version-control\data\raw\train\n03888257\n03888257_34374.JPEG,parachute
1524,E:\data-version-control\data\raw\train\n03888257\n03888257_34433.JPEG,parachute
1525,E:\data-version-control\data\raw\train\n03888257\n03888257_34513.JPEG,parachute
1526,E:\data-version-control\data\raw\train\n03888257\n03888257_34536.JPEG,parachute
1527,E:\data-version-control\data\raw\train\n03888257\n03888257_34606.JPEG,parachute
1528,E:\data-version-control\data\raw\train\n03888257\n03888257_34607.JPEG,parachute
1529,E:\data-version-control\data\raw\train\n03888257\n03888257_34639.JPEG,parachute
1530,E:\data-version-control\data\raw\train\n03888257\n03888257_34666.JPEG,parachute
1531,E:\data-version-control\data\raw\train\n03888257\n03888257_34737.JPEG,parachute
1532,E:\data-version-control\data\raw\train\n03888257\n03888257_34756.JPEG,parachute
1533,E:\data-version-control\data\raw\train\n03888257\n03888257_3478.JPEG,parachute
1534,E:\data-version-control\data\raw\train\n03888257\n03888257_34988.JPEG,parachute
1535,E:\data-version-control\data\raw\train\n03888257\n03888257_34994.JPEG,parachute
1536,E:\data-version-control\data\raw\train\n03888257\n03888257_35033.JPEG,parachute
1537,E:\data-version-control\data\raw\train\n03888257\n03888257_35035.JPEG,parachute
1538,E:\data-version-control\data\raw\train\n03888257\n03888257_35148.JPEG,parachute
1539,E:\data-version-control\data\raw\train\n03888257\n03888257_35223.JPEG,parachute
1540,E:\data-version-control\data\raw\train\n03888257\n03888257_35407.JPEG,parachute
1541,E:\data-version-control\data\raw\train\n03888257\n03888257_35434.JPEG,parachute
1542,E:\data-version-control\data\raw\train\n03888257\n03888257_35555.JPEG,parachute
1543,E:\data-version-control\data\raw\train\n03888257\n03888257_35764.JPEG,parachute
1544,E:\data-version-control\data\raw\train\n03888257\n03888257_35848.JPEG,parachute
1545,E:\data-version-control\data\raw\train\n03888257\n03888257_35859.JPEG,parachute
1546,E:\data-version-control\data\raw\train\n03888257\n03888257_3595.JPEG,parachute
1547,E:\data-version-control\data\raw\train\n03888257\n03888257_35969.JPEG,parachute
1548,E:\data-version-control\data\raw\train\n03888257\n03888257_36028.JPEG,parachute
1549,E:\data-version-control\data\raw\train\n03888257\n03888257_3607.JPEG,parachute
1550,E:\data-version-control\data\raw\train\n03888257\n03888257_36097.JPEG,parachute
1551,E:\data-version-control\data\raw\train\n03888257\n03888257_36118.JPEG,parachute
1552,E:\data-version-control\data\raw\train\n03888257\n03888257_36129.JPEG,parachute
1553,E:\data-version-control\data\raw\train\n03888257\n03888257_36265.JPEG,parachute
1554,E:\data-version-control\data\raw\train\n03888257\n03888257_36278.JPEG,parachute
1555,E:\data-version-control\data\raw\train\n03888257\n03888257_36317.JPEG,parachute
1556,E:\data-version-control\data\raw\train\n03888257\n03888257_36369.JPEG,parachute
1557,E:\data-version-control\data\raw\train\n03888257\n03888257_3637.JPEG,parachute
1558,E:\data-version-control\data\raw\train\n03888257\n03888257_36454.JPEG,parachute
1559,E:\data-version-control\data\raw\train\n03888257\n03888257_36463.JPEG,parachute
1560,E:\data-version-control\data\raw\train\n03888257\n03888257_36469.JPEG,parachute
1561,E:\data-version-control\data\raw\train\n03888257\n03888257_36506.JPEG,parachute
1562,E:\data-version-control\data\raw\train\n03888257\n03888257_3656.JPEG,parachute
1563,E:\data-version-control\data\raw\train\n03888257\n03888257_36594.JPEG,parachute
1564,E:\data-version-control\data\raw\train\n03888257\n03888257_366.JPEG,parachute
1565,E:\data-version-control\data\raw\train\n03888257\n03888257_36686.JPEG,parachute
1566,E:\data-version-control\data\raw\train\n03888257\n03888257_3669.JPEG,parachute
1567,E:\data-version-control\data\raw\train\n03888257\n03888257_36918.JPEG,parachute
1568,E:\data-version-control\data\raw\train\n03888257\n03888257_36937.JPEG,parachute
1569,E:\data-version-control\data\raw\train\n03888257\n03888257_37008.JPEG,parachute
1570,E:\data-version-control\data\raw\train\n03888257\n03888257_37009.JPEG,parachute
1571,E:\data-version-control\data\raw\train\n03888257\n03888257_3704.JPEG,parachute
1572,E:\data-version-control\data\raw\train\n03888257\n03888257_37133.JPEG,parachute
1573,E:\data-version-control\data\raw\train\n03888257\n03888257_37239.JPEG,parachute
1574,E:\data-version-control\data\raw\train\n03888257\n03888257_37365.JPEG,parachute
1575,E:\data-version-control\data\raw\train\n03888257\n03888257_37513.JPEG,parachute
1576,E:\data-version-control\data\raw\train\n03888257\n03888257_37553.JPEG,parachute
1577,E:\data-version-control\data\raw\train\n03888257\n03888257_37586.JPEG,parachute
1578,E:\data-version-control\data\raw\train\n03888257\n03888257_37623.JPEG,parachute
1579,E:\data-version-control\data\raw\train\n03888257\n03888257_37776.JPEG,parachute
1580,E:\data-version-control\data\raw\train\n03888257\n03888257_37794.JPEG,parachute
1581,E:\data-version-control\data\raw\train\n03888257\n03888257_37945.JPEG,parachute
1582,E:\data-version-control\data\raw\train\n03888257\n03888257_3797.JPEG,parachute
1583,E:\data-version-control\data\raw\train\n03888257\n03888257_38025.JPEG,parachute
1584,E:\data-version-control\data\raw\train\n03888257\n03888257_38256.JPEG,parachute
1585,E:\data-version-control\data\raw\train\n03888257\n03888257_383.JPEG,parachute
1586,E:\data-version-control\data\raw\train\n03888257\n03888257_38305.JPEG,parachute
1587,E:\data-version-control\data\raw\train\n03888257\n03888257_38373.JPEG,parachute
1588,E:\data-version-control\data\raw\train\n03888257\n03888257_3839.JPEG,parachute
1589,E:\data-version-control\data\raw\train\n03888257\n03888257_38438.JPEG,parachute
1590,E:\data-version-control\data\raw\train\n03888257\n03888257_38516.JPEG,parachute
1591,E:\data-version-control\data\raw\train\n03888257\n03888257_38563.JPEG,parachute
1592,E:\data-version-control\data\raw\train\n03888257\n03888257_38613.JPEG,parachute
1593,E:\data-version-control\data\raw\train\n03888257\n03888257_38619.JPEG,parachute
1594,E:\data-version-control\data\raw\train\n03888257\n03888257_38633.JPEG,parachute
1595,E:\data-version-control\data\raw\train\n03888257\n03888257_38685.JPEG,parachute
1596,E:\data-version-control\data\raw\train\n03888257\n03888257_38709.JPEG,parachute
1597,E:\data-version-control\data\raw\train\n03888257\n03888257_38723.JPEG,parachute
1598,E:\data-version-control\data\raw\train\n03888257\n03888257_3875.JPEG,parachute
1599,E:\data-version-control\data\raw\train\n03888257\n03888257_38818.JPEG,parachute
1600,E:\data-version-control\data\raw\train\n03888257\n03888257_38929.JPEG,parachute
1601,E:\data-version-control\data\raw\train\n03888257\n03888257_39034.JPEG,parachute
1602,E:\data-version-control\data\raw\train\n03888257\n03888257_39168.JPEG,parachute
1603,E:\data-version-control\data\raw\train\n03888257\n03888257_3927.JPEG,parachute
1604,E:\data-version-control\data\raw\train\n03888257\n03888257_3929.JPEG,parachute
1605,E:\data-version-control\data\raw\train\n03888257\n03888257_39407.JPEG,parachute
1606,E:\data-version-control\data\raw\train\n03888257\n03888257_39543.JPEG,parachute
1607,E:\data-version-control\data\raw\train\n03888257\n03888257_39575.JPEG,parachute
1608,E:\data-version-control\data\raw\train\n03888257\n03888257_40105.JPEG,parachute
1609,E:\data-version-control\data\raw\train\n03888257\n03888257_40227.JPEG,parachute
1610,E:\data-version-control\data\raw\train\n03888257\n03888257_40359.JPEG,parachute
1611,E:\data-version-control\data\raw\train\n03888257\n03888257_4097.JPEG,parachute
1612,E:\data-version-control\data\raw\train\n03888257\n03888257_41055.JPEG,parachute
1613,E:\data-version-control\data\raw\train\n03888257\n03888257_41069.JPEG,parachute
1614,E:\data-version-control\data\raw\train\n03888257\n03888257_41099.JPEG,parachute
1615,E:\data-version-control\data\raw\train\n03888257\n03888257_4117.JPEG,parachute
1616,E:\data-version-control\data\raw\train\n03888257\n03888257_41295.JPEG,parachute
1617,E:\data-version-control\data\raw\train\n03888257\n03888257_41498.JPEG,parachute
1618,E:\data-version-control\data\raw\train\n03888257\n03888257_4154.JPEG,parachute
1619,E:\data-version-control\data\raw\train\n03888257\n03888257_4157.JPEG,parachute
1620,E:\data-version-control\data\raw\train\n03888257\n03888257_41648.JPEG,parachute
1621,E:\data-version-control\data\raw\train\n03888257\n03888257_4179.JPEG,parachute
1622,E:\data-version-control\data\raw\train\n03888257\n03888257_42083.JPEG,parachute
1623,E:\data-version-control\data\raw\train\n03888257\n03888257_42133.JPEG,parachute
1624,E:\data-version-control\data\raw\train\n03888257\n03888257_4233.JPEG,parachute
1625,E:\data-version-control\data\raw\train\n03888257\n03888257_4239.JPEG,parachute
1626,E:\data-version-control\data\raw\train\n03888257\n03888257_42405.JPEG,parachute
1627,E:\data-version-control\data\raw\train\n03888257\n03888257_4259.JPEG,parachute
1628,E:\data-version-control\data\raw\train\n03888257\n03888257_42605.JPEG,parachute
1629,E:\data-version-control\data\raw\train\n03888257\n03888257_42718.JPEG,parachute
1630,E:\data-version-control\data\raw\train\n03888257\n03888257_42788.JPEG,parachute
1631,E:\data-version-control\data\raw\train\n03888257\n03888257_42848.JPEG,parachute
1632,E:\data-version-control\data\raw\train\n03888257\n03888257_4289.JPEG,parachute
1633,E:\data-version-control\data\raw\train\n03888257\n03888257_42945.JPEG,parachute
1634,E:\data-version-control\data\raw\train\n03888257\n03888257_43034.JPEG,parachute
1635,E:\data-version-control\data\raw\train\n03888257\n03888257_43086.JPEG,parachute
1636,E:\data-version-control\data\raw\train\n03888257\n03888257_43169.JPEG,parachute
1637,E:\data-version-control\data\raw\train\n03888257\n03888257_43178.JPEG,parachute
1638,E:\data-version-control\data\raw\train\n03888257\n03888257_4323.JPEG,parachute
1639,E:\data-version-control\data\raw\train\n03888257\n03888257_4345.JPEG,parachute
1640,E:\data-version-control\data\raw\train\n03888257\n03888257_4348.JPEG,parachute
1641,E:\data-version-control\data\raw\train\n03888257\n03888257_4355.JPEG,parachute
1642,E:\data-version-control\data\raw\train\n03888257\n03888257_43605.JPEG,parachute
1643,E:\data-version-control\data\raw\train\n03888257\n03888257_43663.JPEG,parachute
1644,E:\data-version-control\data\raw\train\n03888257\n03888257_43813.JPEG,parachute
1645,E:\data-version-control\data\raw\train\n03888257\n03888257_43839.JPEG,parachute
1646,E:\data-version-control\data\raw\train\n03888257\n03888257_4403.JPEG,parachute
1647,E:\data-version-control\data\raw\train\n03888257\n03888257_44074.JPEG,parachute
1648,E:\data-version-control\data\raw\train\n03888257\n03888257_4409.JPEG,parachute
1649,E:\data-version-control\data\raw\train\n03888257\n03888257_44204.JPEG,parachute
1650,E:\data-version-control\data\raw\train\n03888257\n03888257_4444.JPEG,parachute
1651,E:\data-version-control\data\raw\train\n03888257\n03888257_4446.JPEG,parachute
1652,E:\data-version-control\data\raw\train\n03888257\n03888257_44767.JPEG,parachute
1653,E:\data-version-control\data\raw\train\n03888257\n03888257_44916.JPEG,parachute
1654,E:\data-version-control\data\raw\train\n03888257\n03888257_44925.JPEG,parachute
1655,E:\data-version-control\data\raw\train\n03888257\n03888257_45124.JPEG,parachute
1656,E:\data-version-control\data\raw\train\n03888257\n03888257_45277.JPEG,parachute
1657,E:\data-version-control\data\raw\train\n03888257\n03888257_45287.JPEG,parachute
1658,E:\data-version-control\data\raw\train\n03888257\n03888257_4553.JPEG,parachute
1659,E:\data-version-control\data\raw\train\n03888257\n03888257_45616.JPEG,parachute
1660,E:\data-version-control\data\raw\train\n03888257\n03888257_457.JPEG,parachute
1661,E:\data-version-control\data\raw\train\n03888257\n03888257_4607.JPEG,parachute
1662,E:\data-version-control\data\raw\train\n03888257\n03888257_4614.JPEG,parachute
1663,E:\data-version-control\data\raw\train\n03888257\n03888257_4669.JPEG,parachute
1664,E:\data-version-control\data\raw\train\n03888257\n03888257_46696.JPEG,parachute
1665,E:\data-version-control\data\raw\train\n03888257\n03888257_4683.JPEG,parachute
1666,E:\data-version-control\data\raw\train\n03888257\n03888257_46879.JPEG,parachute
1667,E:\data-version-control\data\raw\train\n03888257\n03888257_46884.JPEG,parachute
1668,E:\data-version-control\data\raw\train\n03888257\n03888257_46943.JPEG,parachute
1669,E:\data-version-control\data\raw\train\n03888257\n03888257_4738.JPEG,parachute
1670,E:\data-version-control\data\raw\train\n03888257\n03888257_47418.JPEG,parachute
1671,E:\data-version-control\data\raw\train\n03888257\n03888257_4764.JPEG,parachute
1672,E:\data-version-control\data\raw\train\n03888257\n03888257_47879.JPEG,parachute
1673,E:\data-version-control\data\raw\train\n03888257\n03888257_48.JPEG,parachute
1674,E:\data-version-control\data\raw\train\n03888257\n03888257_48085.JPEG,parachute
1675,E:\data-version-control\data\raw\train\n03888257\n03888257_48087.JPEG,parachute
1676,E:\data-version-control\data\raw\train\n03888257\n03888257_4809.JPEG,parachute
1677,E:\data-version-control\data\raw\train\n03888257\n03888257_48126.JPEG,parachute
1678,E:\data-version-control\data\raw\train\n03888257\n03888257_48334.JPEG,parachute
1679,E:\data-version-control\data\raw\train\n03888257\n03888257_4904.JPEG,parachute
1680,E:\data-version-control\data\raw\train\n03888257\n03888257_4905.JPEG,parachute
1681,E:\data-version-control\data\raw\train\n03888257\n03888257_4919.JPEG,parachute
1682,E:\data-version-control\data\raw\train\n03888257\n03888257_4927.JPEG,parachute
1683,E:\data-version-control\data\raw\train\n03888257\n03888257_4929.JPEG,parachute
1684,E:\data-version-control\data\raw\train\n03888257\n03888257_49435.JPEG,parachute
1685,E:\data-version-control\data\raw\train\n03888257\n03888257_49667.JPEG,parachute
1686,E:\data-version-control\data\raw\train\n03888257\n03888257_49674.JPEG,parachute
1687,E:\data-version-control\data\raw\train\n03888257\n03888257_4988.JPEG,parachute
1688,E:\data-version-control\data\raw\train\n03888257\n03888257_50059.JPEG,parachute
1689,E:\data-version-control\data\raw\train\n03888257\n03888257_50106.JPEG,parachute
1690,E:\data-version-control\data\raw\train\n03888257\n03888257_50108.JPEG,parachute
1691,E:\data-version-control\data\raw\train\n03888257\n03888257_50367.JPEG,parachute
1692,E:\data-version-control\data\raw\train\n03888257\n03888257_5109.JPEG,parachute
1693,E:\data-version-control\data\raw\train\n03888257\n03888257_51188.JPEG,parachute
1694,E:\data-version-control\data\raw\train\n03888257\n03888257_51626.JPEG,parachute
1695,E:\data-version-control\data\raw\train\n03888257\n03888257_51808.JPEG,parachute
